,w0,w1,w2,w3,a0,a1,a2,a3,direction
1047,170.0,473.0,430.0,427.0,0,1,0,0,right
1048,170.0,337.0,430.0,563.0,0,1,0,0,right
1049,170.0,286.0,430.0,614.0,0,1,0,0,right
1050,187.0,254.0,413.0,646.0,0,0,1,0,down
1051,221.0,254.0,379.0,646.0,0,0,1,0,down
1052,238.0,254.0,362.0,646.0,0,0,1,0,down
1053,255.0,254.0,345.0,646.0,0,0,1,0,down
1054,289.0,254.0,311.0,646.0,0,0,1,0,down
1055,354.0,254.0,246.0,646.0,0,0,1,0,down
1056,354.0,308.0,246.0,592.0,0,0,0,1,left
1057,336.0,352.0,264.0,548.0,1,0,0,0,up
1058,318.0,352.0,282.0,548.0,1,0,0,0,up
1059,246.0,352.0,354.0,548.0,1,0,0,0,up
1060,210.0,352.0,390.0,548.0,1,0,0,0,up
1061,156.0,352.0,444.0,548.0,1,0,0,0,up
1062,138.0,352.0,462.0,548.0,1,0,0,0,up
1063,60.0,352.0,540.0,548.0,1,0,0,0,up
1064,60.0,371.0,540.0,529.0,0,0,0,1,left
1065,60.0,409.0,540.0,491.0,0,0,0,1,left
1066,60.0,428.0,540.0,472.0,0,0,0,1,left
1067,60.0,447.0,540.0,453.0,0,0,0,1,left
1068,60.0,466.0,540.0,434.0,0,0,0,1,left
1069,60.0,485.0,540.0,415.0,0,0,0,1,left
1070,60.0,523.0,540.0,377.0,0,0,0,1,left
1071,60.0,542.0,540.0,358.0,0,0,0,1,left
1072,60.0,599.0,540.0,301.0,0,0,0,1,left
1073,60.0,694.0,540.0,206.0,0,0,0,1,left
1074,60.0,777.0,540.0,123.0,0,0,0,1,left
1075,117.0,777.0,483.0,123.0,0,0,1,0,down
1076,136.0,777.0,464.0,123.0,0,0,1,0,down
1077,157.0,717.0,443.0,183.0,0,1,0,0,right
1078,157.0,657.0,443.0,243.0,0,1,0,0,right
1079,157.0,647.0,443.0,253.0,0,1,0,0,right
1080,217.0,647.0,383.0,253.0,0,0,1,0,down
1081,277.0,647.0,323.0,253.0,0,0,1,0,down
1082,297.0,647.0,303.0,253.0,0,0,1,0,down
1083,357.0,647.0,243.0,253.0,0,0,1,0,down
1084,428.0,647.0,172.0,253.0,0,0,1,0,down
1085,428.0,668.0,172.0,232.0,0,0,0,1,left
1086,428.0,710.0,172.0,190.0,0,0,0,1,left
1087,428.0,717.0,172.0,183.0,0,0,0,1,left
1088,437.0,695.0,163.0,205.0,0,1,0,0,right
1089,437.0,673.0,163.0,227.0,0,1,0,0,right
1090,437.0,607.0,163.0,293.0,0,1,0,0,right
1091,437.0,585.0,163.0,315.0,0,1,0,0,right
1092,437.0,475.0,163.0,425.0,0,1,0,0,right
1093,437.0,453.0,163.0,447.0,0,1,0,0,right
1094,437.0,409.0,163.0,491.0,0,1,0,0,right
1095,437.0,387.0,163.0,513.0,0,1,0,0,right
1096,437.0,343.0,163.0,557.0,0,1,0,0,right
1097,437.0,334.0,163.0,566.0,0,1,0,0,right
1098,393.0,334.0,207.0,566.0,1,0,0,0,up
1099,349.0,334.0,251.0,566.0,1,0,0,0,up
1100,327.0,334.0,273.0,566.0,1,0,0,0,up
1101,261.0,334.0,339.0,566.0,1,0,0,0,up
1102,239.0,334.0,361.0,566.0,1,0,0,0,up
1103,209.0,334.0,391.0,566.0,1,0,0,0,up
1104,209.0,265.0,391.0,635.0,0,1,0,0,right
1105,209.0,196.0,391.0,704.0,0,1,0,0,right
1106,209.0,173.0,391.0,727.0,0,1,0,0,right
1107,209.0,150.0,391.0,750.0,0,1,0,0,right
1108,186.0,92.0,414.0,808.0,1,0,0,0,up
1109,163.0,92.0,437.0,808.0,1,0,0,0,up
1110,117.0,92.0,483.0,808.0,1,0,0,0,up
1111,115.0,92.0,485.0,808.0,1,0,0,0,up
1112,115.0,116.0,485.0,784.0,0,0,0,1,left
1113,115.0,164.0,485.0,736.0,0,0,0,1,left
1114,115.0,260.0,485.0,640.0,0,0,0,1,left
1115,115.0,284.0,485.0,616.0,0,0,0,1,left
1116,139.0,295.0,461.0,605.0,0,0,1,0,down
1117,307.0,295.0,293.0,605.0,0,0,1,0,down
1118,331.0,295.0,269.0,605.0,0,0,1,0,down
1119,403.0,295.0,197.0,605.0,0,0,1,0,down
1120,427.0,295.0,173.0,605.0,0,0,1,0,down
1121,475.0,295.0,125.0,605.0,0,0,1,0,down
1122,547.0,295.0,53.0,605.0,0,0,1,0,down
1123,562.0,295.0,38.0,605.0,0,0,1,0,down
1124,562.0,320.0,38.0,580.0,0,0,0,1,left
1125,562.0,332.0,38.0,568.0,0,0,0,1,left
1126,462.0,332.0,138.0,568.0,1,0,0,0,up
1127,412.0,332.0,188.0,568.0,1,0,0,0,up
1128,387.0,332.0,213.0,568.0,1,0,0,0,up
1129,262.0,332.0,338.0,568.0,1,0,0,0,up
1130,237.0,332.0,363.0,568.0,1,0,0,0,up
1131,217.0,306.0,383.0,594.0,0,1,0,0,right
1132,217.0,283.0,383.0,617.0,0,1,0,0,right
1133,295.0,283.0,305.0,617.0,0,0,1,0,down
1134,307.0,283.0,293.0,617.0,0,0,1,0,down
1135,307.0,310.0,293.0,590.0,0,0,0,1,left
1136,307.0,336.0,293.0,564.0,0,0,0,1,left
1137,280.0,336.0,320.0,564.0,1,0,0,0,up
1138,253.0,336.0,347.0,564.0,1,0,0,0,up
1139,200.0,336.0,400.0,564.0,1,0,0,0,up
1140,200.0,420.0,400.0,480.0,0,0,0,1,left
1141,200.0,448.0,400.0,452.0,0,0,0,1,left
1142,200.0,504.0,400.0,396.0,0,0,0,1,left
1143,200.0,532.0,400.0,368.0,0,0,0,1,left
1144,200.0,654.0,400.0,246.0,0,0,0,1,left
1145,231.0,654.0,369.0,246.0,0,0,1,0,down
1146,231.0,625.0,369.0,275.0,0,1,0,0,right
1147,231.0,596.0,369.0,304.0,0,1,0,0,right
1148,231.0,538.0,369.0,362.0,0,1,0,0,right
1149,231.0,509.0,369.0,391.0,0,1,0,0,right
1150,231.0,451.0,369.0,449.0,0,1,0,0,right
1151,160.0,432.0,440.0,468.0,1,0,0,0,up
1152,160.0,282.0,440.0,618.0,0,1,0,0,right
1153,160.0,252.0,440.0,648.0,0,1,0,0,right
1154,160.0,162.0,440.0,738.0,0,1,0,0,right
1155,160.0,102.0,440.0,798.0,0,1,0,0,right
1156,190.0,44.0,410.0,856.0,0,0,1,0,down
1157,201.0,44.0,399.0,856.0,0,0,1,0,down
1158,201.0,75.0,399.0,825.0,0,0,0,1,left
1159,201.0,168.0,399.0,732.0,0,0,0,1,left
1160,201.0,261.0,399.0,639.0,0,0,0,1,left
1161,201.0,292.0,399.0,608.0,0,0,0,1,left
1162,201.0,354.0,399.0,546.0,0,0,0,1,left
1163,201.0,385.0,399.0,515.0,0,0,0,1,left
1164,201.0,447.0,399.0,453.0,0,0,0,1,left
1165,201.0,509.0,399.0,391.0,0,0,0,1,left
1166,201.0,633.0,399.0,267.0,0,0,0,1,left
1167,232.0,640.0,368.0,260.0,0,0,1,0,down
1168,263.0,640.0,337.0,260.0,0,0,1,0,down
1169,325.0,640.0,275.0,260.0,0,0,1,0,down
1170,356.0,640.0,244.0,260.0,0,0,1,0,down
1171,387.0,640.0,213.0,260.0,0,0,1,0,down
1172,418.0,640.0,182.0,260.0,0,0,1,0,down
1173,470.0,640.0,130.0,260.0,0,0,1,0,down
1174,470.0,576.0,130.0,324.0,0,1,0,0,right
1175,470.0,512.0,130.0,388.0,0,1,0,0,right
1176,470.0,448.0,130.0,452.0,0,1,0,0,right
1177,470.0,416.0,130.0,484.0,0,1,0,0,right
1178,470.0,384.0,130.0,516.0,0,1,0,0,right
1179,470.0,288.0,130.0,612.0,0,1,0,0,right
1180,470.0,224.0,130.0,676.0,0,1,0,0,right
1181,470.0,192.0,130.0,708.0,0,1,0,0,right
1182,470.0,128.0,130.0,772.0,0,1,0,0,right
1183,470.0,96.0,130.0,804.0,0,1,0,0,right
1184,374.0,88.0,226.0,812.0,1,0,0,0,up
1185,342.0,88.0,258.0,812.0,1,0,0,0,up
1186,259.0,88.0,341.0,812.0,1,0,0,0,up
1187,259.0,187.0,341.0,713.0,0,0,0,1,left
1188,259.0,253.0,341.0,647.0,0,0,0,1,left
1189,259.0,286.0,341.0,614.0,0,0,0,1,left
1190,259.0,352.0,341.0,548.0,0,0,0,1,left
1191,226.0,380.0,374.0,520.0,1,0,0,0,up
1192,193.0,380.0,407.0,520.0,1,0,0,0,up
1193,162.0,414.0,438.0,486.0,0,0,0,1,left
1194,162.0,516.0,438.0,384.0,0,0,0,1,left
1195,162.0,584.0,438.0,316.0,0,0,0,1,left
1196,162.0,715.0,438.0,185.0,0,0,0,1,left
1197,264.0,715.0,336.0,185.0,0,0,1,0,down
1198,298.0,715.0,302.0,185.0,0,0,1,0,down
1199,434.0,715.0,166.0,185.0,0,0,1,0,down
1200,502.0,715.0,98.0,185.0,0,0,1,0,down
1201,533.0,680.0,67.0,220.0,0,1,0,0,right
1202,533.0,610.0,67.0,290.0,0,1,0,0,right
1203,533.0,540.0,67.0,360.0,0,1,0,0,right
1204,533.0,505.0,67.0,395.0,0,1,0,0,right
1205,533.0,470.0,67.0,430.0,0,1,0,0,right
1206,533.0,435.0,67.0,465.0,0,1,0,0,right
1207,533.0,365.0,67.0,535.0,0,1,0,0,right
1208,533.0,295.0,67.0,605.0,0,1,0,0,right
1209,533.0,260.0,67.0,640.0,0,1,0,0,right
1210,533.0,225.0,67.0,675.0,0,1,0,0,right
1211,533.0,190.0,67.0,710.0,0,1,0,0,right
1212,533.0,155.0,67.0,745.0,0,1,0,0,right
1213,533.0,117.0,67.0,783.0,0,1,0,0,right
1214,519.0,153.0,81.0,747.0,0,0,0,1,left
1215,519.0,189.0,81.0,711.0,0,0,0,1,left
1216,519.0,333.0,81.0,567.0,0,0,0,1,left
1217,519.0,369.0,81.0,531.0,0,0,0,1,left
1218,519.0,405.0,81.0,495.0,0,0,0,1,left
1219,519.0,513.0,81.0,387.0,0,0,0,1,left
1220,519.0,585.0,81.0,315.0,0,0,0,1,left
1221,519.0,621.0,81.0,279.0,0,0,0,1,left
1222,519.0,633.0,81.0,267.0,0,0,0,1,left
1223,447.0,633.0,153.0,267.0,1,0,0,0,up
1224,362.0,522.0,238.0,378.0,0,1,0,0,right
1225,362.0,485.0,238.0,415.0,0,1,0,0,right
1226,362.0,448.0,238.0,452.0,0,1,0,0,right
1227,362.0,411.0,238.0,489.0,0,1,0,0,right
1228,362.0,374.0,238.0,526.0,0,1,0,0,right
1229,362.0,189.0,238.0,711.0,0,1,0,0,right
1230,362.0,152.0,238.0,748.0,0,1,0,0,right
1231,362.0,115.0,238.0,785.0,0,1,0,0,right
1232,362.0,99.0,238.0,801.0,0,1,0,0,right
1233,385.0,99.0,215.0,801.0,0,0,1,0,down
1234,385.0,175.0,215.0,725.0,0,0,0,1,left
1235,385.0,251.0,215.0,649.0,0,0,0,1,left
1236,385.0,274.0,215.0,626.0,0,0,0,1,left
1237,395.0,274.0,205.0,626.0,0,0,1,0,down
1238,395.0,313.0,205.0,587.0,0,0,0,1,left
1239,395.0,352.0,205.0,548.0,0,0,0,1,left
1240,395.0,391.0,205.0,509.0,0,0,0,1,left
1241,395.0,430.0,205.0,470.0,0,0,0,1,left
1242,395.0,547.0,205.0,353.0,0,0,0,1,left
1243,395.0,586.0,205.0,314.0,0,0,0,1,left
1244,395.0,625.0,205.0,275.0,0,0,0,1,left
1245,395.0,664.0,205.0,236.0,0,0,0,1,left
1246,395.0,703.0,205.0,197.0,0,0,0,1,left
1247,395.0,742.0,205.0,158.0,0,0,0,1,left
1248,395.0,773.0,205.0,127.0,0,0,0,1,left
1249,511.0,773.0,89.0,127.0,0,0,1,0,down
1250,511.0,553.0,89.0,347.0,0,1,0,0,right
1251,431.0,553.0,169.0,347.0,1,0,0,0,up
1252,382.0,594.0,218.0,306.0,0,0,0,1,left
1253,382.0,635.0,218.0,265.0,0,0,0,1,left
1254,382.0,676.0,218.0,224.0,0,0,0,1,left
1255,341.0,792.0,259.0,108.0,1,0,0,0,up
1256,218.0,792.0,382.0,108.0,1,0,0,0,up
1257,177.0,792.0,423.0,108.0,1,0,0,0,up
1258,136.0,792.0,464.0,108.0,1,0,0,0,up
1259,95.0,792.0,505.0,108.0,1,0,0,0,up
1260,41.0,792.0,559.0,108.0,1,0,0,0,up
1261,41.0,834.0,559.0,66.0,0,0,0,1,left
1262,41.0,875.0,559.0,25.0,0,0,0,1,left
1263,167.0,875.0,433.0,25.0,0,0,1,0,down
1264,251.0,875.0,349.0,25.0,0,0,1,0,down
1265,335.0,875.0,265.0,25.0,0,0,1,0,down
1266,406.0,832.0,194.0,68.0,0,1,0,0,right
1267,406.0,703.0,194.0,197.0,0,1,0,0,right
1268,406.0,660.0,194.0,240.0,0,1,0,0,right
1269,406.0,531.0,194.0,369.0,0,1,0,0,right
1270,406.0,230.0,194.0,670.0,0,1,0,0,right
1271,320.0,90.0,280.0,810.0,1,0,0,0,up
1272,266.0,90.0,334.0,810.0,1,0,0,0,up
1273,266.0,103.0,334.0,797.0,0,0,0,1,left
1274,178.0,103.0,422.0,797.0,1,0,0,0,up
1275,134.0,103.0,466.0,797.0,1,0,0,0,up
1276,90.0,103.0,510.0,797.0,1,0,0,0,up
1277,57.0,148.0,543.0,752.0,0,0,0,1,left
1278,57.0,378.0,543.0,522.0,0,0,0,1,left
1279,102.0,378.0,498.0,522.0,0,0,1,0,down
1280,147.0,378.0,453.0,522.0,0,0,1,0,down
1281,192.0,378.0,408.0,522.0,0,0,1,0,down
1282,237.0,378.0,363.0,522.0,0,0,1,0,down
1283,282.0,378.0,318.0,522.0,0,0,1,0,down
1284,308.0,286.0,292.0,614.0,0,1,0,0,right
1285,308.0,240.0,292.0,660.0,0,1,0,0,right
1286,177.0,251.0,423.0,649.0,0,0,0,1,left
1287,177.0,298.0,423.0,602.0,0,0,0,1,left
1288,177.0,345.0,423.0,555.0,0,0,0,1,left
1289,177.0,533.0,423.0,367.0,0,0,0,1,left
1290,177.0,572.0,423.0,328.0,0,0,0,1,left
1291,318.0,572.0,282.0,328.0,0,0,1,0,down
1292,345.0,476.0,255.0,424.0,0,1,0,0,right
1293,345.0,428.0,255.0,472.0,0,1,0,0,right
1294,345.0,380.0,255.0,520.0,0,1,0,0,right
1295,345.0,332.0,255.0,568.0,0,1,0,0,right
1296,345.0,236.0,255.0,664.0,0,1,0,0,right
1297,345.0,140.0,255.0,760.0,0,1,0,0,right
1298,393.0,92.0,207.0,808.0,0,0,1,0,down
1299,441.0,92.0,159.0,808.0,0,0,1,0,down
1300,441.0,190.0,159.0,710.0,0,0,0,1,left
1301,441.0,239.0,159.0,661.0,0,0,0,1,left
1302,441.0,288.0,159.0,612.0,0,0,0,1,left
1303,441.0,386.0,159.0,514.0,0,0,0,1,left
1304,441.0,435.0,159.0,465.0,0,0,0,1,left
1305,354.0,438.0,246.0,462.0,1,0,0,0,up
1306,354.0,538.0,246.0,362.0,0,0,0,1,left
1307,354.0,588.0,246.0,312.0,0,0,0,1,left
1308,354.0,638.0,246.0,262.0,0,0,0,1,left
1309,354.0,743.0,246.0,157.0,0,0,0,1,left
1310,394.0,692.0,206.0,208.0,0,1,0,0,right
1311,394.0,641.0,206.0,259.0,0,1,0,0,right
1312,394.0,539.0,206.0,361.0,0,1,0,0,right
1313,343.0,523.0,257.0,377.0,1,0,0,0,up
1314,190.0,523.0,410.0,377.0,1,0,0,0,up
1315,37.0,523.0,563.0,377.0,1,0,0,0,up
1316,12.0,523.0,588.0,377.0,1,0,0,0,up
1317,12.0,419.0,588.0,481.0,0,1,0,0,right
1318,64.0,61.0,536.0,839.0,0,0,1,0,down
1319,250.0,167.0,350.0,733.0,0,0,0,1,left
1320,250.0,220.0,350.0,680.0,0,0,0,1,left
1321,250.0,326.0,350.0,574.0,0,0,0,1,left
1322,250.0,432.0,350.0,468.0,0,0,0,1,left
1323,250.0,485.0,350.0,415.0,0,0,0,1,left
1324,197.0,614.0,403.0,286.0,1,0,0,0,up
1325,91.0,614.0,509.0,286.0,1,0,0,0,up
1326,38.0,614.0,562.0,286.0,1,0,0,0,up
1327,29.0,614.0,571.0,286.0,1,0,0,0,up
1328,29.0,452.0,571.0,448.0,0,1,0,0,right
1329,29.0,398.0,571.0,502.0,0,1,0,0,right
1330,83.0,294.0,517.0,606.0,0,0,1,0,down
1331,89.0,624.0,511.0,276.0,0,0,0,1,left
1332,89.0,844.0,511.0,56.0,0,0,0,1,left
1333,89.0,853.0,511.0,47.0,0,0,0,1,left
1334,364.0,853.0,236.0,47.0,0,0,1,0,down
1335,419.0,853.0,181.0,47.0,0,0,1,0,down
1336,387.0,837.0,213.0,63.0,1,0,0,0,up
1337,219.0,837.0,381.0,63.0,1,0,0,0,up
1338,163.0,837.0,437.0,63.0,1,0,0,0,up
1339,107.0,837.0,493.0,63.0,1,0,0,0,up
1340,84.0,837.0,516.0,63.0,1,0,0,0,up
1341,84.0,723.0,516.0,177.0,0,1,0,0,right
1342,277.0,590.0,323.0,310.0,0,1,0,0,right
1343,277.0,532.0,323.0,368.0,0,1,0,0,right
1344,277.0,416.0,323.0,484.0,0,1,0,0,right
1345,277.0,242.0,323.0,658.0,0,1,0,0,right
1346,277.0,68.0,323.0,832.0,0,1,0,0,right
1347,277.0,42.0,323.0,858.0,0,1,0,0,right
1348,294.0,42.0,306.0,858.0,0,0,1,0,down
1349,294.0,101.0,306.0,799.0,0,0,0,1,left
1350,294.0,219.0,306.0,681.0,0,0,0,1,left
1351,294.0,278.0,306.0,622.0,0,0,0,1,left
1352,294.0,337.0,306.0,563.0,0,0,0,1,left
1353,294.0,396.0,306.0,504.0,0,0,0,1,left
1354,334.0,553.0,266.0,347.0,0,0,1,0,down
1355,334.0,433.0,266.0,467.0,0,1,0,0,right
1356,334.0,373.0,266.0,527.0,0,1,0,0,right
1357,334.0,253.0,266.0,647.0,0,1,0,0,right
1358,334.0,193.0,266.0,707.0,0,1,0,0,right
1359,334.0,133.0,266.0,767.0,0,1,0,0,right
1360,334.0,107.0,266.0,793.0,0,1,0,0,right
1361,242.0,107.0,358.0,793.0,1,0,0,0,up
1362,364.0,133.0,236.0,767.0,0,0,1,0,down
1363,511.0,351.0,89.0,549.0,0,0,0,1,left
1364,573.0,351.0,27.0,549.0,0,0,1,0,down
1365,584.0,351.0,16.0,549.0,0,0,1,0,down
1366,584.0,477.0,16.0,423.0,0,0,0,1,left
1367,521.0,522.0,79.0,378.0,1,0,0,0,up
1368,458.0,522.0,142.0,378.0,1,0,0,0,up
1369,143.0,522.0,457.0,378.0,1,0,0,0,up
1370,94.0,522.0,506.0,378.0,1,0,0,0,up
1371,94.0,394.0,506.0,506.0,0,1,0,0,right
1372,94.0,330.0,506.0,570.0,0,1,0,0,right
1373,94.0,266.0,506.0,634.0,0,1,0,0,right
1374,105.0,306.0,495.0,594.0,0,0,0,1,left
1375,105.0,371.0,495.0,529.0,0,0,0,1,left
1376,80.0,419.0,520.0,481.0,1,0,0,0,up
1377,80.0,353.0,520.0,547.0,0,1,0,0,right
1378,80.0,299.0,520.0,601.0,0,1,0,0,right
1379,212.0,299.0,388.0,601.0,0,0,1,0,down
1380,241.0,165.0,359.0,735.0,0,1,0,0,right
1381,241.0,31.0,359.0,869.0,0,1,0,0,right
1382,241.0,27.0,359.0,873.0,0,1,0,0,right
1383,174.0,27.0,426.0,873.0,1,0,0,0,up
1384,167.0,95.0,433.0,805.0,0,0,0,1,left
1385,167.0,163.0,433.0,737.0,0,0,0,1,left
1386,249.0,309.0,351.0,591.0,0,0,0,1,left
1387,173.0,309.0,427.0,591.0,1,0,0,0,up
1388,263.0,233.0,337.0,667.0,0,0,1,0,down
1389,263.0,162.0,337.0,738.0,0,1,0,0,right
1390,263.0,91.0,337.0,809.0,0,1,0,0,right
1391,121.0,82.0,479.0,818.0,1,0,0,0,up
1392,50.0,82.0,550.0,818.0,1,0,0,0,up
1393,35.0,82.0,565.0,818.0,1,0,0,0,up
1394,35.0,122.0,565.0,778.0,0,0,0,1,left
1395,12.0,122.0,588.0,778.0,1,0,0,0,up
1396,12.0,195.0,588.0,705.0,0,0,0,1,left
1397,12.0,268.0,588.0,632.0,0,0,0,1,left
1398,12.0,341.0,588.0,559.0,0,0,0,1,left
1399,12.0,414.0,588.0,486.0,0,0,0,1,left
1400,12.0,487.0,588.0,413.0,0,0,0,1,left
1401,12.0,633.0,588.0,267.0,0,0,0,1,left
1402,85.0,674.0,515.0,226.0,0,0,1,0,down
1403,158.0,674.0,442.0,226.0,0,0,1,0,down
1404,450.0,674.0,150.0,226.0,0,0,1,0,down
1405,499.0,674.0,101.0,226.0,0,0,1,0,down
1406,499.0,526.0,101.0,374.0,0,1,0,0,right
1407,499.0,452.0,101.0,448.0,0,1,0,0,right
1408,425.0,438.0,175.0,462.0,1,0,0,0,up
1409,203.0,438.0,397.0,462.0,1,0,0,0,up
1410,51.0,446.0,549.0,454.0,0,0,0,1,left
1411,93.0,446.0,507.0,454.0,0,0,1,0,down
1412,169.0,564.0,431.0,336.0,0,0,1,0,down
1413,321.0,564.0,279.0,336.0,0,0,1,0,down
1414,389.0,564.0,211.0,336.0,0,0,1,0,down
1415,389.0,641.0,211.0,259.0,0,0,0,1,left
1416,389.0,702.0,211.0,198.0,0,0,0,1,left
1417,466.0,702.0,134.0,198.0,0,0,1,0,down
1418,579.0,702.0,21.0,198.0,0,0,1,0,down
1419,579.0,780.0,21.0,120.0,0,0,0,1,left
1420,579.0,879.0,21.0,21.0,0,0,0,1,left
1421,501.0,879.0,99.0,21.0,1,0,0,0,up
1422,428.0,879.0,172.0,21.0,1,0,0,0,up
1423,428.0,721.0,172.0,179.0,0,1,0,0,right
1424,428.0,405.0,172.0,495.0,0,1,0,0,right
1425,428.0,326.0,172.0,574.0,0,1,0,0,right
1426,428.0,247.0,172.0,653.0,0,1,0,0,right
1427,428.0,168.0,172.0,732.0,0,1,0,0,right
1428,289.0,89.0,311.0,811.0,1,0,0,0,up
1429,289.0,169.0,311.0,731.0,0,0,0,1,left
1430,289.0,329.0,311.0,571.0,0,0,0,1,left
1431,289.0,409.0,311.0,491.0,0,0,0,1,left
1432,473.0,467.0,127.0,433.0,0,0,1,0,down
1433,473.0,305.0,127.0,595.0,0,1,0,0,right
1434,473.0,224.0,127.0,676.0,0,1,0,0,right
1435,473.0,214.0,127.0,686.0,0,1,0,0,right
1436,531.0,214.0,69.0,686.0,0,0,1,0,down
1437,531.0,296.0,69.0,604.0,0,0,0,1,left
1438,531.0,378.0,69.0,522.0,0,0,0,1,left
1439,531.0,460.0,69.0,440.0,0,0,0,1,left
1440,449.0,581.0,151.0,319.0,1,0,0,0,up
1441,285.0,581.0,315.0,319.0,1,0,0,0,up
1442,35.0,581.0,565.0,319.0,1,0,0,0,up
1443,201.0,631.0,399.0,269.0,0,0,1,0,down
1444,284.0,631.0,316.0,269.0,0,0,1,0,down
1445,566.0,608.0,34.0,292.0,0,1,0,0,right
1446,482.0,608.0,118.0,292.0,1,0,0,0,up
1447,398.0,608.0,202.0,292.0,1,0,0,0,up
1448,364.0,438.0,236.0,462.0,0,1,0,0,right
1449,364.0,353.0,236.0,547.0,0,1,0,0,right
1450,364.0,270.0,236.0,630.0,0,1,0,0,right
1451,279.0,270.0,321.0,630.0,1,0,0,0,up
1452,194.0,270.0,406.0,630.0,1,0,0,0,up
1453,109.0,270.0,491.0,630.0,1,0,0,0,up
1454,50.0,121.0,550.0,779.0,0,1,0,0,right
1455,528.0,121.0,72.0,779.0,0,0,1,0,down
1456,501.0,126.0,99.0,774.0,0,1,0,0,right
1457,355.0,126.0,245.0,774.0,1,0,0,0,up
1458,355.0,215.0,245.0,685.0,0,0,0,1,left
1459,355.0,482.0,245.0,418.0,0,0,0,1,left
1460,355.0,660.0,245.0,240.0,0,0,0,1,left
1461,355.0,788.0,245.0,112.0,0,0,0,1,left
1462,329.0,608.0,271.0,292.0,0,1,0,0,right
1463,329.0,428.0,271.0,472.0,0,1,0,0,right
1464,382.0,461.0,218.0,439.0,0,0,0,1,left
1465,399.0,461.0,201.0,439.0,0,0,1,0,down
1466,399.0,369.0,201.0,531.0,0,1,0,0,right
1467,174.0,861.0,426.0,39.0,1,0,0,0,up
1468,30.0,861.0,570.0,39.0,1,0,0,0,up
1469,30.0,876.0,570.0,24.0,0,0,0,1,left
1470,124.0,876.0,476.0,24.0,0,0,1,0,down
1471,406.0,876.0,194.0,24.0,0,0,1,0,down
1472,500.0,876.0,100.0,24.0,0,0,1,0,down
1473,538.0,686.0,62.0,214.0,0,1,0,0,right
1474,538.0,669.0,62.0,231.0,0,1,0,0,right
1475,158.0,669.0,442.0,231.0,1,0,0,0,up
1476,56.0,669.0,544.0,231.0,1,0,0,0,up
1477,152.0,539.0,448.0,361.0,0,0,1,0,down
1478,344.0,539.0,256.0,361.0,0,0,1,0,down
1479,507.0,539.0,93.0,361.0,0,0,1,0,down
1480,507.0,442.0,93.0,458.0,0,1,0,0,right
1481,507.0,248.0,93.0,652.0,0,1,0,0,right
1482,507.0,81.0,93.0,819.0,0,1,0,0,right
1483,410.0,81.0,190.0,819.0,1,0,0,0,up
1484,379.0,81.0,221.0,819.0,1,0,0,0,up
1485,363.0,317.0,237.0,583.0,0,0,0,1,left
1486,363.0,416.0,237.0,484.0,0,0,0,1,left
1487,363.0,637.0,237.0,263.0,0,0,0,1,left
1488,503.0,637.0,97.0,263.0,0,0,1,0,down
1489,403.0,682.0,197.0,218.0,1,0,0,0,up
1490,379.0,682.0,221.0,218.0,1,0,0,0,up
1491,379.0,379.0,221.0,521.0,0,1,0,0,right
1492,134.0,196.0,466.0,704.0,1,0,0,0,up
1493,134.0,298.0,466.0,602.0,0,0,0,1,left
1494,134.0,400.0,466.0,500.0,0,0,0,1,left
1495,134.0,604.0,466.0,296.0,0,0,0,1,left
1496,134.0,808.0,466.0,92.0,0,0,0,1,left
1497,338.0,836.0,262.0,64.0,0,0,1,0,down
1498,440.0,836.0,160.0,64.0,0,0,1,0,down
1499,500.0,836.0,100.0,64.0,0,0,1,0,down
1500,500.0,733.0,100.0,167.0,0,1,0,0,right
1501,512.0,66.0,88.0,834.0,0,0,1,0,down
1502,512.0,170.0,88.0,730.0,0,0,0,1,left
1503,408.0,244.0,192.0,656.0,1,0,0,0,up
1504,273.0,53.0,327.0,847.0,0,1,0,0,right
1505,374.0,53.0,226.0,847.0,0,0,1,0,down
1506,374.0,265.0,226.0,635.0,0,0,0,1,left
1507,374.0,583.0,226.0,317.0,0,0,0,1,left
1508,374.0,795.0,226.0,105.0,0,0,0,1,left
1509,446.0,824.0,154.0,76.0,0,0,1,0,down
1510,446.0,717.0,154.0,183.0,0,1,0,0,right
1511,548.0,538.0,52.0,362.0,0,0,1,0,down
1512,548.0,419.0,52.0,481.0,0,1,0,0,right
1513,440.0,419.0,160.0,481.0,1,0,0,0,up
1514,332.0,419.0,268.0,481.0,1,0,0,0,up
1515,116.0,419.0,484.0,481.0,1,0,0,0,up
1516,58.0,280.0,542.0,620.0,0,1,0,0,right
1517,119.0,137.0,481.0,763.0,0,1,0,0,right
1518,316.0,137.0,284.0,763.0,0,0,1,0,down
1519,316.0,580.0,284.0,320.0,0,0,0,1,left
1520,427.0,580.0,173.0,320.0,0,0,1,0,down
1521,460.0,591.0,140.0,309.0,0,0,0,1,left
1522,380.0,365.0,220.0,535.0,0,1,0,0,right
1523,380.0,139.0,220.0,761.0,0,1,0,0,right
1524,342.0,242.0,258.0,658.0,0,0,0,1,left
1525,228.0,242.0,372.0,658.0,1,0,0,0,up
1526,114.0,242.0,486.0,658.0,1,0,0,0,up
1527,35.0,242.0,565.0,658.0,1,0,0,0,up
